,Year,County,Morphine_equ,State,FIPS,Deaths,Year_Changed,Population,Deaths_PC,Morphine_Equivalents_PC
2787,2012.0,HARDEE,7940.830061362598,FL,12049.0,0.0,,,,
2788,2012.0,HENDRY,19653.150187500432,FL,12051.0,0.0,,,,
2789,2012.0,HERNANDO,163153.66029019607,FL,12053.0,25.0,2010,173422.0,0.00014415702736677007,0.9407898668577002
2790,2012.0,HIGHLANDS,41042.59796340114,FL,12055.0,11.0,2010,98128.0,0.00011209848361323985,0.41825572684046486
2791,2012.0,HILLSBOROUGH,855609.6664839308,FL,12057.0,185.0,2010,1277746.0,0.00014478620946573105,0.6696242183375497
2792,2012.0,HOLMES,5462.5971600000785,FL,12059.0,0.0,,,,
2793,2012.0,INDIAN RIVER,98923.32428561537,FL,12061.0,17.0,2010,140567.0,0.000120938769412451,0.7037450061935971
2794,2012.0,JACKSON,17427.980370000343,FL,12063.0,0.0,,,,
2795,2012.0,JEFFERSON,2213.9155200000023,FL,12065.0,0.0,,,,
2808,2012.0,NASSAU,60370.36705567631,FL,12089.0,16.0,2010,74629.0,0.0002143938683353656,0.8089397828682725
2796,2012.0,LAFAYETTE,1295.0002725000031,FL,12067.0,0.0,,,,
2798,2012.0,LEE,272161.03570029355,FL,12071.0,67.0,2010,645293.0,0.00010382880334979613,0.4217635023164571
2799,2012.0,LEON,61292.55911044085,FL,12073.0,0.0,2010,283769.0,0.0,0.2159945558198424
2800,2012.0,LEVY,28221.149431800317,FL,12075.0,13.0,,,,
2801,2012.0,LIBERTY,764.5792500000003,FL,12077.0,0.0,,,,
2802,2012.0,MADISON,4504.777440000004,FL,12079.0,0.0,,,,
2803,2012.0,MANATEE,219299.73861376347,FL,12081.0,40.0,2010,333895.0,0.00011979814013387443,0.6567925204443417
2804,2012.0,MARION,175709.7753719747,FL,12083.0,44.0,2010,335125.0,0.00013129429317418874,0.5243111536649749
2805,2012.0,MARTIN,85087.5526195141,FL,12085.0,17.0,2010,148817.0,0.00011423426087073386,0.571759628399404
2806,2012.0,MIAMI-DADE,503313.8578103114,FL,12086.0,145.0,2010,2591035.0,5.59621927144944e-05,0.19425204901142262
2797,2012.0,LAKE,156520.69777519707,FL,12069.0,26.0,2010,303186.0,8.575593859874797e-05,0.5162530518401148
13363,2012.0,JOSEPHINE,0.0,OR,,0.0,Control,82930.0,0.0,0.0
13362,2012.0,DOUGLAS,0.0,OR,,0.0,Control,107164.0,0.0,0.0
13361,2012.0,DESCHUTES,0.0,OR,,0.0,Control,162277.0,0.0,0.0
7270,2012.0,MADERA,0.0,CA,,20.0,Control,152218.0,0.00013139050572205652,0.0
7269,2012.0,LOS ANGELES,0.0,CA,,716.0,Control,9962789.0,7.186742587843624e-05,0.0
7268,2012.0,LAKE,0.0,CA,,19.0,Control,63983.0,0.00029695387837394305,0.0
7267,2012.0,KERN,0.0,CA,,151.0,Control,856158.0,0.00017636931500961272,0.0
7266,2012.0,IMPERIAL,0.0,CA,,19.0,Control,176948.0,0.00010737617831227254,0.0
7265,2012.0,HUMBOLDT,0.0,CA,,41.0,Control,134827.0,0.00030409339375644343,0.0
7264,2012.0,FRESNO,0.0,CA,,67.0,Control,947895.0,7.068293429124533e-05,0.0
7263,2012.0,EL DORADO,0.0,CA,,30.0,Control,180561.0,0.00016614883612740293,0.0
7262,2012.0,CONTRA COSTA,0.0,CA,,122.0,Control,1079597.0,0.00011300513061818438,0.0
7271,2012.0,MARIN,0.0,CA,,37.0,Control,256069.0,0.0001444923048084696,0.0
7261,2012.0,BUTTE,0.0,CA,,67.0,Control,221539.0,0.0003024298204830752,0.0
7259,2012.0,YUMA,0.0,AZ,,32.0,Control,200022.0,0.00015998240193578706,0.0
2283,2012.0,HEARD,2555.738250000005,GA,13149.0,0.0,,,,
7257,2012.0,PINAL,0.0,AZ,,38.0,Control,387365.0,9.809869244769145e-05,0.0
7256,2012.0,PIMA,0.0,AZ,,213.0,Control,992394.0,0.00021463249475510735,0.0
7255,2012.0,NAVAJO,0.0,AZ,,17.0,Control,107094.0,0.0001587390516742301,0.0
7254,2012.0,MOHAVE,0.0,AZ,,65.0,Control,203334.0,0.00031967108304562934,0.0
7253,2012.0,MARICOPA,0.0,AZ,,682.0,Control,3942169.0,0.00017300120821811546,0.0
7252,2012.0,COCHISE,0.0,AZ,,15.0,Control,132088.0,0.00011356065653200896,0.0
7244,2012.0,WALKER,0.0,AL,,23.0,Control,66221.0,0.00034732184654414765,0.0
7260,2012.0,ALAMEDA,0.0,CA,,133.0,Control,1554720.0,8.554595039621283e-05,0.0
7243,2012.0,TUSCALOOSA,0.0,AL,,27.0,Control,198596.0,0.0001359543998872082,0.0
7272,2012.0,MERCED,0.0,CA,,30.0,Control,262305.0,0.00011437067535883799,0.0
7274,2012.0,NAPA,0.0,CA,,14.0,Control,139045.0,0.00010068682800532201,0.0
7294,2012.0,TEHAMA,0.0,CA,,12.0,,,,
7293,2012.0,SUTTER,0.0,CA,,12.0,Control,95022.0,0.00012628654416871882,0.0
7292,2012.0,STANISLAUS,0.0,CA,,66.0,,,,
7291,2012.0,SONOMA,0.0,CA,,55.0,Control,491829.0,0.0001118274847558806,0.0
7290,2012.0,SOLANO,0.0,CA,,24.0,Control,420757.0,5.704004924457585e-05,0.0
7289,2012.0,SHASTA,0.0,CA,,42.0,Control,178586.0,0.00023518080924596552,0.0
7288,2012.0,SANTA CRUZ,0.0,CA,,53.0,Control,266776.0,0.00019866854589618258,0.0
7287,2012.0,SANTA CLARA,0.0,CA,,156.0,Control,1837504.0,8.489777437219184e-05,0.0
7286,2012.0,SANTA BARBARA,0.0,CA,,35.0,Control,431249.0,8.115960848604866e-05,0.0
7273,2012.0,MONTEREY,0.0,CA,,37.0,Control,426762.0,8.669937810770406e-05,0.0
7285,2012.0,SAN MATEO,0.0,CA,,56.0,Control,739311.0,7.574620153088484e-05,0.0
7283,2012.0,SAN JOAQUIN,0.0,CA,,95.0,Control,702612.0,0.0001352097601521181,0.0
7282,2012.0,SAN FRANCISCO,0.0,CA,,131.0,Control,825863.0,0.0001586219506140849,0.0
7281,2012.0,SAN DIEGO,0.0,CA,,434.0,Control,3177063.0,0.0001366041529551035,0.0
7280,2012.0,SAN BERNARDINO,0.0,CA,,196.0,Control,2081313.0,9.417132358275761e-05,0.0
7279,2012.0,SACRAMENTO,0.0,CA,,227.0,Control,1450121.0,0.00015653866125654343,0.0
7278,2012.0,RIVERSIDE,0.0,CA,,298.0,Control,2268783.0,0.00013134795174329144,0.0
7277,2012.0,PLACER,0.0,CA,,29.0,Control,361682.0,8.018093242129826e-05,0.0
7276,2012.0,ORANGE,0.0,CA,,320.0,Control,3090132.0,0.0001035554468223364,0.0
7275,2012.0,NEVADA,0.0,CA,,22.0,Control,98292.0,0.00022382289504740976,0.0
7284,2012.0,SAN LUIS OBISPO,0.0,CA,,35.0,Control,274804.0,0.00012736350271466207,0.0
7296,2012.0,VENTURA,0.0,CA,,111.0,Control,835981.0,0.00013277813730216357,0.0
7242,2012.0,TALLADEGA,0.0,AL,,10.0,Control,81762.0,0.00012230620581688315,0.0
7240,2012.0,MARSHALL,0.0,AL,,11.0,Control,94776.0,0.00011606313834726091,0.0
2249,2012.0,COWETA,45984.581277489764,GA,13077.0,17.0,Control,130929.0,0.00012984136440360807,0.3512176926234048
2248,2012.0,COOK,5873.076720000079,GA,13075.0,0.0,,,,
2247,2012.0,COLUMBIA,49549.19645268958,GA,13073.0,12.0,Control,131627.0,9.116670591899839e-05,0.3764364184604191
2246,2012.0,COLQUITT,11538.465547725364,GA,13071.0,0.0,,,,
2245,2012.0,COFFEE,34072.83708386282,GA,13069.0,0.0,,,,
2244,2012.0,COBB,238414.92378402804,GA,13067.0,77.0,Control,707442.0,0.00010884284506715744,0.337009852092508
2243,2012.0,CLINCH,4592.822006362528,GA,13065.0,0.0,,,,
2242,2012.0,CLAYTON,56627.53866656483,GA,13063.0,30.0,Control,265888.0,0.00011282946202912504,0.21297515745939957
2241,2012.0,CLAY,560.308574999999,GA,13061.0,0.0,,,,
2250,2012.0,CRAWFORD,2306.1873375000023,GA,13079.0,0.0,,,,
2240,2012.0,CLARKE,82501.60596225194,GA,13059.0,12.0,Control,120266.0,9.977882360766966e-05,0.685992765721417
2238,2012.0,CHATTOOGA,15202.959442500158,GA,13055.0,0.0,,,,
2237,2012.0,CHATHAM,101158.89221929511,GA,13051.0,23.0,Control,276434.0,8.320250041601251e-05,0.3659422944330116
2236,2012.0,CHARLTON,4904.913983625027,GA,13049.0,0.0,,,,
2235,2012.0,CATOOSA,47386.00666886301,GA,13047.0,20.0,Control,65046.0,0.0003074747102050856,0.7284999334142455
2234,2012.0,CARROLL,76353.8759736027,GA,13045.0,13.0,Control,111580.0,0.00011650833482702993,0.6842971497903092
2233,2012.0,CANDLER,5326.837830000026,GA,13043.0,0.0,,,,
2232,2012.0,CAMDEN,23490.736215000285,GA,13039.0,0.0,,,,
2231,2012.0,CALHOUN,821.6586497250003,GA,13037.0,0.0,,,,
13360,2012.0,BENTON,0.0,OR,,0.0,Control,86430.0,0.0,0.0
2239,2012.0,CHEROKEE,76777.39892719086,GA,13057.0,20.0,Control,221315.0,9.036893116146669e-05,0.3469145739203889
7241,2012.0,MOBILE,0.0,AL,,58.0,Control,413936.0,0.0001401182791542654,0.0
2251,2012.0,CRISP,9762.026291587621,GA,13081.0,0.0,,,,
2253,2012.0,DAWSON,12577.916073862643,GA,13085.0,0.0,,,,
7239,2012.0,DEKALB,0.0,AL,,15.0,Control,71080.0,0.00021102982554867754,0.0
7238,2012.0,CULLMAN,0.0,AL,,12.0,Control,80440.0,0.0001491795126802586,0.0
7237,2012.0,BLOUNT,0.0,AL,,15.0,,,,
7236,2012.0,BALDWIN,0.0,AL,,24.0,Control,190790.0,0.00012579275643377535,0.0
2269,2012.0,FRANKLIN,26069.72910772493,GA,13119.0,0.0,,,,
2268,2012.0,FORSYTH,60962.11092431409,GA,13117.0,13.0,Control,187928.0,6.91754288876591e-05,0.3243907822374212
2267,2012.0,FLOYD,73445.99456497988,GA,13115.0,14.0,Control,96177.0,0.0001455649479605311,0.7636544554829104
2266,2012.0,FAYETTE,35786.03886408921,GA,13113.0,0.0,Control,107524.0,0.0,0.33281908098740015
2265,2012.0,FANNIN,17950.255902037665,GA,13111.0,0.0,,,,
2252,2012.0,DADE,7835.832375000109,GA,13083.0,0.0,,,,
2264,2012.0,EVANS,7630.125585000052,GA,13109.0,0.0,,,,
2262,2012.0,ELBERT,11702.900055900183,GA,13105.0,0.0,,,,
2261,2012.0,EFFINGHAM,13752.690067500454,GA,13103.0,0.0,,,,
2260,2012.0,EARLY,1941.342937500009,GA,13099.0,0.0,,,,
2259,2012.0,DOUGLAS,69229.24595996557,GA,13097.0,10.0,Control,133971.0,7.464301975800733e-05,0.5167479974021659
2258,2012.0,DOUGHERTY,31634.676638401528,GA,13095.0,10.0,Control,94501.0,0.00010581898604247575,0.33475494056572447
2257,2012.0,DOOLY,857.1861900000004,GA,13093.0,0.0,,,,
2256,2012.0,DODGE,13449.868507500263,GA,13091.0,0.0,,,,
2255,2012.0,DEKALB,129316.71358917405,GA,13089.0,40.0,Control,707089.0,5.656996502561912e-05,0.18288604912418951
2254,2012.0,DECATUR,10005.864181350194,GA,13087.0,0.0,,,,
2263,2012.0,EMANUEL,13752.474684300214,GA,13107.0,0.0,,,,
2284,2012.0,HENRY,76409.23508089088,GA,13151.0,16.0,Control,209053.0,7.653561537026496e-05,0.36550173918045126
1275,2012.0,PITT,73371.3532956764,NC,,16.0,,172554.0,9.272459635824148e-05,0.4252080699124703
2286,2012.0,IRWIN,1710.3516525000055,GA,13155.0,0.0,,,,
2361,2012.0,WILCOX,2854.1556300000066,GA,13315.0,0.0,,,,
2362,2012.0,WILKES,4497.471487500015,GA,13317.0,0.0,,,,
2363,2012.0,WILKINSON,4181.27971522504,GA,13319.0,0.0,,,,
2364,2012.0,WORTH,4361.639463862516,GA,13321.0,0.0,,,,
13672,2012.0,CANYON,0.0,ID,,0.0,Control,193888.0,0.0,0.0
13673,2012.0,TWIN FALLS,0.0,ID,,0.0,Control,78595.0,0.0,0.0
597,2012.0,RICHLAND,39446.040095663484,AL,,0.0,,,,
596,2012.0,PUTNAM,5595.584115450106,AL,,0.0,,,,
595,2012.0,PREBLE,14970.327758625252,AL,,0.0,,,,
594,2012.0,PORTAGE,41721.54979605176,AL,,0.0,,,,
593,2012.0,PIKE,17322.965963850176,AL,,0.0,,,,
592,2012.0,PICKAWAY,25601.76439136304,AL,,0.0,,,,
591,2012.0,PERRY,17147.352787725238,AL,,0.0,,,,
590,2012.0,PAULDING,2699.662230000007,AL,,0.0,,,,
10456,2012.0,DOÒA ANA,0.0,NM,,0.0,Control,214445.0,0.0,0.0
10457,2012.0,LEA,0.0,NM,,0.0,Control,66338.0,0.0,0.0
10458,2012.0,MCKINLEY,0.0,NM,,0.0,Control,73016.0,0.0,0.0
589,2012.0,OTTAWA,12940.994821575225,AL,,0.0,,,,
588,2012.0,NOBLE,5068.566259950028,AL,,0.0,,,,
587,2012.0,MUSKINGUM,51910.98829766447,AL,,0.0,,,,
586,2012.0,MORROW,7957.199405437561,AL,,0.0,,,,
585,2012.0,MORGAN,4130.944987500028,AL,,18.0,Control,120395.0,0.00014950786992815317,0.034311599215083914
584,2012.0,MONTGOMERY,214011.9796019894,AL,,15.0,Control,230149.0,6.51751691295639e-05,0.9298844644208292
2311,2012.0,MONROE,9489.265080000096,GA,13207.0,0.0,,,,
583,2012.0,MONROE,2983.702980000015,AL,,0.0,,,,
2310,2012.0,MITCHELL,7357.5163650000795,GA,13205.0,0.0,,,,
2308,2012.0,MERIWETHER,6426.285180000085,GA,13199.0,0.0,,,,
2297,2012.0,LEE,4526.1863177250125,GA,13177.0,0.0,,,,
2350,2012.0,UNION,10055.756951587648,GA,13291.0,0.0,,,,
2351,2012.0,UPSON,13164.23211431272,GA,13293.0,0.0,,,,
2352,2012.0,WALKER,32330.346090225084,GA,13295.0,12.0,Control,68094.0,0.0001762269803506917,0.4747899387644298
2353,2012.0,WALTON,46574.21780021352,GA,13297.0,15.0,Control,84575.0,0.00017735737511084836,0.550685401125788
2354,2012.0,WARE,30516.857963175342,GA,13299.0,0.0,,,,
2355,2012.0,WARREN,1051.1075250000026,GA,13301.0,0.0,,,,
2356,2012.0,WASHINGTON,6261.391942500077,GA,13303.0,0.0,,,,
2357,2012.0,WAYNE,26200.196696587813,GA,13305.0,0.0,,,,
2358,2012.0,WHEELER,4113.109012500022,GA,13309.0,0.0,,,,
2359,2012.0,WHITE,17531.333730225255,GA,13311.0,0.0,,,,
2360,2012.0,WHITFIELD,42564.53020953847,GA,13313.0,16.0,Control,103359.0,0.0001548002592904343,0.41181251956325493
561,2012.0,HARRISON,3624.019455000014,AL,,0.0,,,,
2298,2012.0,LIBERTY,12729.412800000164,GA,13179.0,0.0,Control,65471.0,0.0,0.1944282628950247
2299,2012.0,LINCOLN,2388.305251125009,GA,13181.0,0.0,,,,
2300,2012.0,LONG,1995.948330000005,GA,13183.0,0.0,,,,
2301,2012.0,LOWNDES,46025.04055522651,GA,13185.0,0.0,Control,114552.0,0.0,0.40178295058337266
2302,2012.0,LUMPKIN,8761.737682500107,GA,13187.0,0.0,,,,
2303,2012.0,MCDUFFIE,12336.664230225102,GA,13189.0,0.0,,,,
2304,2012.0,MCINTOSH,15089.767173862541,GA,13191.0,0.0,,,,
2305,2012.0,MACON,5015.073567937548,GA,13193.0,0.0,,,,
2306,2012.0,MADISON,17595.403302262777,GA,13195.0,0.0,,,,
2307,2012.0,MARION,101.78727749999996,GA,13197.0,0.0,,,,
2309,2012.0,MILLER,2165.005830000001,GA,13201.0,0.0,,,,
582,2012.0,MIAMI,27324.122782613456,AL,,0.0,,,,
581,2012.0,MERCER,5687.7858274875525,AL,,0.0,,,,
2285,2012.0,HOUSTON,65074.39699908968,GA,13153.0,0.0,Control,146136.0,0.0,0.4453002477082285
538,2012.0,CHAMPAIGN,10840.215814950163,AL,,0.0,,,,
539,2012.0,CLARK,48946.340436301834,AL,,0.0,,,,
540,2012.0,CLERMONT,96496.7212567558,AL,,0.0,,,,
541,2012.0,CLINTON,23119.88928022561,AL,,0.0,,,,
542,2012.0,COLUMBIANA,39611.793412727005,AL,,0.0,,,,
543,2012.0,COSHOCTON,9820.061805000074,AL,,0.0,,,,
544,2012.0,CRAWFORD,12554.135075212705,AL,,0.0,,,,
545,2012.0,CUYAHOGA,376995.95287668786,AL,,0.0,,,,
546,2012.0,DARKE,9582.859317712671,AL,,0.0,,,,
547,2012.0,DEFIANCE,10800.135646087663,AL,,0.0,,,,
548,2012.0,DELAWARE,50285.37098741468,AL,,0.0,,,,
549,2012.0,ERIE,34673.389641300964,AL,,0.0,,,,
550,2012.0,FAIRFIELD,60273.640686977174,AL,,0.0,,,,
551,2012.0,FAYETTE,13334.629706362644,AL,,0.0,,,,
552,2012.0,FRANKLIN,611920.2770784893,AL,,0.0,,,,
553,2012.0,FULTON,10723.574786362717,AL,,0.0,,,,
554,2012.0,GALLIA,23343.442034062704,AL,,0.0,,,,
555,2012.0,GEAUGA,22785.169164075654,AL,,0.0,,,,
556,2012.0,GREENE,55584.6600779279,AL,,0.0,,,,
557,2012.0,GUERNSEY,22675.646801812818,AL,,0.0,,,,
558,2012.0,HAMILTON,398513.43880523357,AL,,0.0,,,,
559,2012.0,HANCOCK,16966.445955450294,AL,,0.0,,,,
560,2012.0,HARDIN,9283.703572500106,AL,,0.0,,,,
537,2012.0,CARROLL,3667.5736427250126,AL,,0.0,,,,
536,2012.0,BUTLER,298141.1439377069,AL,,0.0,,,,
535,2012.0,BROWN,20095.08143250005,AL,,0.0,,,,
534,2012.0,BELMONT,47082.43924702629,AL,,0.0,,,,
580,2012.0,MEIGS,11104.289347500093,AL,,0.0,,,,
579,2012.0,MEDINA,62485.63750042657,AL,,0.0,,,,
578,2012.0,MARION,21338.03500953794,AL,,0.0,,,,
577,2012.0,MAHONING,136845.85539841198,AL,,0.0,,,,
576,2012.0,MADISON,16423.088067487733,AL,,25.0,Control,343080.0,7.286930162061327e-05,0.04786955831726633
575,2012.0,LUCAS,221876.5416961572,AL,,0.0,,,,
574,2012.0,LORAIN,95499.77006494359,AL,,0.0,,,,
573,2012.0,LOGAN,14247.326430225101,AL,,0.0,,,,
572,2012.0,LICKING,54634.5220500029,AL,,0.0,,,,
571,2012.0,LAWRENCE,27368.16436500027,AL,,0.0,,,,
570,2012.0,LAKE,88520.128365791,AL,,0.0,,,,
2296,2012.0,LAURENS,32343.588973837865,GA,13175.0,0.0,,,,
569,2012.0,KNOX,22911.934695675518,AL,,0.0,,,,
567,2012.0,JACKSON,30817.06275000035,AL,,11.0,,,,
566,2012.0,HURON,28775.780066813037,AL,,0.0,,,,
565,2012.0,HOLMES,2645.88565500002,AL,,0.0,,,,
564,2012.0,HOCKING,12521.826547500104,AL,,0.0,,,,
563,2012.0,HIGHLAND,24007.172707500547,AL,,0.0,,,,
528,2012.0,ADAMS,12020.049457500025,AL,,0.0,,,,
529,2012.0,ALLEN,25824.565099988373,AL,,0.0,,,,
530,2012.0,ASHLAND,9015.614581350106,AL,,0.0,,,,
531,2012.0,ASHTABULA,57269.0349265499,AL,,0.0,,,,
532,2012.0,ATHENS,33215.81944087598,AL,,0.0,,,,
533,2012.0,AUGLAIZE,8824.648213387674,AL,,0.0,,,,
568,2012.0,JEFFERSON,42442.43212428848,AL,,108.0,Control,660009.0,0.0001636341322618328,0.0643058384420341
2295,2012.0,LANIER,2078.6941575000105,GA,13173.0,0.0,,,,
562,2012.0,HENRY,4843.282451362519,AL,,0.0,,,,
2293,2012.0,JONES,7927.674407700079,GA,13169.0,0.0,,,,
2326,2012.0,PUTNAM,5613.472001362536,GA,13237.0,0.0,,,,
2325,2012.0,PULASKI,8624.575278862621,GA,13235.0,0.0,,,,
2324,2012.0,POLK,30934.11996000082,GA,13233.0,0.0,,,,
2289,2012.0,JEFF DAVIS,12265.517539312641,GA,13161.0,0.0,,,,
2323,2012.0,PIKE,2168.248927499997,GA,13231.0,0.0,,,,
2322,2012.0,PIERCE,8372.561231362572,GA,13229.0,0.0,,,,
2321,2012.0,PICKENS,18753.609469087914,GA,13227.0,0.0,,,,
2320,2012.0,PEACH,9620.321415000106,GA,13225.0,0.0,,,,
12982,2012.0,CALHOUN,0.0,AL,,0.0,Control,117296.0,0.0,0.0
12983,2012.0,ELMORE,0.0,AL,,0.0,Control,80629.0,0.0,0.0
2327,2012.0,RABUN,12142.440485437675,GA,13241.0,0.0,,,,
12984,2012.0,ETOWAH,0.0,AL,,0.0,Control,104392.0,0.0,0.0
12986,2012.0,LAUDERDALE,0.0,AL,,0.0,Control,92542.0,0.0,0.0
2348,2012.0,TURNER,2569.8003600000075,GA,13287.0,0.0,,,,
2349,2012.0,TWIGGS,773.7613500000008,GA,13289.0,0.0,,,,
598,2012.0,ROSS,53239.792733625945,AL,,0.0,,,,
599,2012.0,SANDUSKY,19902.07771886278,AL,,0.0,,,,
600,2012.0,SCIOTO,42358.61497931391,AL,,0.0,,,,
602,2012.0,SHELBY,10589.429460000154,AL,,34.0,Control,200941.0,0.00016920389567086857,0.052699197575408474
603,2012.0,STARK,144985.96220363586,AL,,0.0,,,,
604,2012.0,SUMMIT,249352.80762522732,AL,,0.0,,,,
605,2012.0,TRUMBULL,147348.64337896186,AL,,0.0,,,,
12985,2012.0,HOUSTON,0.0,AL,,0.0,Control,103402.0,0.0,0.0
606,2012.0,TUSCARAWAS,28211.06075880092,AL,,0.0,,,,
2328,2012.0,RANDOLPH,1401.78537750001,GA,13243.0,0.0,,,,
2329,2012.0,RICHMOND,99701.89282267846,GA,13247.0,28.0,Control,202587.0,0.00013821222487128985,0.49214358681790277
2343,2012.0,TIFT,19223.169570450158,GA,13277.0,0.0,,,,
13877,2012.0,CHELAN,0.0,WA,,0.0,2012,73687.0,0.0,0.0
13878,2012.0,FRANKLIN,0.0,WA,,0.0,2012,85845.0,0.0,0.0
13879,2012.0,GRANT,0.0,WA,,0.0,2012,91723.0,0.0,0.0
13880,2012.0,LEWIS,0.0,WA,,0.0,2012,75621.0,0.0,0.0
2342,2012.0,THOMAS,14387.645596462693,GA,13275.0,0.0,,,,
2294,2012.0,LAMAR,5607.657645000048,GA,13171.0,0.0,,,,
2341,2012.0,TERRELL,1790.7302250000089,GA,13273.0,0.0,,,,
2340,2012.0,TELFAIR,9805.204473862597,GA,13271.0,0.0,,,,
2339,2012.0,TAYLOR,3734.165865000026,GA,13269.0,0.0,,,,
2347,2012.0,TROUP,23619.473650500888,GA,13285.0,0.0,Control,68468.0,0.0,0.34497098864434317
2338,2012.0,TATTNALL,10844.763172500103,GA,13267.0,0.0,,,,
2336,2012.0,STEWART,959.9839127249992,GA,13259.0,0.0,,,,
2335,2012.0,STEPHENS,30549.977037938028,GA,13257.0,0.0,,,,
2334,2012.0,SPALDING,34349.64590201333,GA,13255.0,15.0,,,,
2333,2012.0,SEMINOLE,3518.334761587529,GA,13253.0,0.0,,,,
2332,2012.0,SCREVEN,2995.489076587511,GA,13251.0,0.0,,,,
2344,2012.0,TOOMBS,17636.43669386275,GA,13279.0,0.0,,,,
2345,2012.0,TOWNS,4947.626040000034,GA,13281.0,0.0,,,,
2346,2012.0,TREUTLEN,2971.5845475000074,GA,13283.0,0.0,,,,
2331,2012.0,SCHLEY,345.80291249999937,GA,13249.0,0.0,,,,
2330,2012.0,ROCKDALE,47470.543682700765,GA,13247.0,10.0,Control,85820.0,0.00011652295502213937,0.5531408026415843
2337,2012.0,SUMTER,7447.961212500083,GA,13261.0,0.0,,,,
607,2012.0,UNION,21420.09180795041,AL,,0.0,,,,
601,2012.0,SENECA,19312.86101385039,AL,,0.0,,,,
609,2012.0,VINTON,1549.8364125000035,AL,,0.0,,,,
2287,2012.0,JACKSON,42902.74804522485,GA,13157.0,11.0,,,,
2288,2012.0,JASPER,3691.416045000014,GA,13159.0,0.0,,,,
11873,2012.0,ANGELINA,0.0,TX,,0.0,2007,87597.0,0.0,0.0
10288,2012.0,APACHE,0.0,AZ,,0.0,Control,73195.0,0.0,0.0
10289,2012.0,COCONINO,0.0,AZ,,0.0,Control,136011.0,0.0,0.0
608,2012.0,VAN WERT,6596.657456812589,AL,,0.0,,,,
11890,2012.0,TOM GREEN,0.0,TX,,0.0,2007,113281.0,0.0,0.0
11889,2012.0,SAN PATRICIO,0.0,TX,,0.0,2007,65600.0,0.0,0.0
11888,2012.0,ROCKWALL,0.0,TX,,0.0,2007,83021.0,0.0,0.0
11887,2012.0,POTTER,0.0,TX,,0.0,2007,122335.0,0.0,0.0
11886,2012.0,NACOGDOCHES,0.0,TX,,0.0,2007,66034.0,0.0,0.0
11885,2012.0,MIDLAND,0.0,TX,,0.0,2007,146645.0,0.0,0.0
11884,2012.0,LIBERTY,0.0,TX,,0.0,2007,76571.0,0.0,0.0
11883,2012.0,HUNT,0.0,TX,,0.0,2007,87079.0,0.0,0.0
11882,2012.0,HENDERSON,0.0,TX,,0.0,2007,79094.0,0.0,0.0
11881,2012.0,HAYS,0.0,TX,,0.0,2007,168990.0,0.0,0.0
11880,2012.0,HARRISON,0.0,TX,,0.0,2007,67450.0,0.0,0.0
11879,2012.0,GREGG,0.0,TX,,0.0,2007,122658.0,0.0,0.0
11878,2012.0,ELLIS,0.0,TX,,0.0,2007,153969.0,0.0,0.0
11877,2012.0,CORYELL,0.0,TX,,0.0,2007,77231.0,0.0,0.0
11876,2012.0,BRAZOS,0.0,TX,,0.0,2007,200665.0,0.0,0.0
11891,2012.0,VICTORIA,0.0,TX,,0.0,2007,89269.0,0.0,0.0
11875,2012.0,BOWIE,0.0,TX,,0.0,2007,93148.0,0.0,0.0
11892,2012.0,WALKER,0.0,TX,,0.0,2007,68408.0,0.0,0.0
2319,2012.0,PAULDING,42966.593925000954,GA,13223.0,19.0,Control,144800.0,0.00013121546961325967,0.2967306210290121
610,2012.0,WARREN,80785.78295839195,AL,,0.0,,,,
611,2012.0,WASHINGTON,28562.37116610103,AL,,0.0,,,,
612,2012.0,WAYNE,26043.75506223805,AL,,0.0,,,,
613,2012.0,WILLIAMS,8510.749230225128,AL,,0.0,,,,
614,2012.0,WOOD,32754.979018576178,AL,,0.0,,,,
615,2012.0,WYANDOT,3119.1561415875126,AL,,0.0,,,,
12987,2012.0,LEE,0.0,AL,,0.0,Control,147257.0,0.0,0.0
12988,2012.0,LIMESTONE,0.0,AL,,0.0,Control,87654.0,0.0,0.0
12989,2012.0,SAINT CLAIR,0.0,AL,,0.0,Control,85237.0,0.0,0.0
2318,2012.0,OGLETHORPE,3931.3833225000135,GA,13221.0,0.0,,,,
11874,2012.0,BASTROP,0.0,TX,,0.0,2007,74763.0,0.0,0.0
2317,2012.0,OCONEE,6756.681877950054,GA,13219.0,0.0,,,,
2316,2012.0,NEWTON,31803.023126362692,GA,13217.0,0.0,Control,101505.0,0.0,0.31331484287830835
2315,2012.0,MUSCOGEE,102999.24256928348,GA,13217.0,21.0,Control,198413.0,0.00010583983912344453,0.5191153934937907
2314,2012.0,MURRAY,17748.313413862732,GA,13213.0,10.0,,,,
2292,2012.0,JOHNSON,2295.0796575000063,GA,13167.0,0.0,,,,
2291,2012.0,JENKINS,3143.368162500021,GA,13165.0,0.0,,,,
2290,2012.0,JEFFERSON,8648.115814087632,GA,13163.0,0.0,,,,
13675,2013.0,TWIN FALLS,0.0,ID,,0.0,Control,79957.0,0.0,0.0
27283,2013.0,WILSON,0.0,NC,,0.0,,81667.0,0.0,0.0
8173,2013.0,PITT,0.0,NC,,15.0,,174263.0,8.60767919753476e-05,0.0
8172,2013.0,ONSLOW,0.0,NC,,16.0,,185220.0,8.638375985314761e-05,0.0
