YEAR,STATE,,COUNTY,POPULATION
2010,Virginia,,Fairfax County,1086743
2010,Virginia,,Fauquier County,62971
2010,Virginia,,Frederick County,78511
2010,Virginia,,Hanover County,99948
2010,Virginia,,Henrico County,307435
2010,Virginia,,James City County,67237
2010,Virginia,,Loudoun County,315134
2010,Virginia,,Montgomery County,94531
2010,Virginia,,Prince William County,406110
2010,Virginia,,Roanoke County,92389
2010,Virginia,,Rockingham County,76413
2010,Virginia,,Spotsylvania County,122853
2010,Virginia,,Stafford County,129745
2010,Virginia,,York County,65467
2010,Virginia,,Alexandria City,140912
2010,Virginia,,Chesapeake City,222986
2010,Virginia,,Hampton City,137381
2010,Virginia,,Lynchburg City,75686
2010,Virginia,,Newport News City,180712
2010,Virginia,,Norfolk City,243135
2010,Virginia,,Portsmouth City,95696
2010,Virginia,,Richmond City,204389
2010,Virginia,,Roanoke City,96967
2010,Virginia,,Suffolk City,84906
2010,Virginia,,Virginia Beach City,439172
2010,Washington,,Benton County,176455
2010,Washington,,Chelan County,72735
2010,Washington,,Clallam County,71515
2010,Washington,,Clark County,427044
2010,Washington,,Cowlitz County,102501
2010,Washington,,Franklin County,79223
2010,Washington,,Grant County,89744
2010,Washington,,Grays Harbor County,72882
2010,Washington,,Island County,78681
2010,Washington,,King County,1937961
2010,Washington,,Kitsap County,251809
2010,Washington,,Lewis County,75487
2010,Washington,,Pierce County,795628
2010,Washington,,Skagit County,117102
2010,Washington,,Snohomish County,715470
2010,Washington,,Spokane County,472147
2010,Washington,,Thurston County,253087
2010,Washington,,Whatcom County,201628
2010,Washington,,Yakima County,244485
2010,West Virginia,,Berkeley County,104641
2010,West Virginia,,Cabell County,96378
2010,West Virginia,,Harrison County,69233
2010,West Virginia,,Kanawha County,192976
2010,West Virginia,,Monongalia County,96791
2010,West Virginia,,Raleigh County,78904
2010,West Virginia,,Wood County,86990
2010,Wisconsin,,Brown County,248506
2010,Wisconsin,,Dane County,489309
2010,Wisconsin,,Dodge County,88748
2010,Wisconsin,,Eau Claire County,98928
2010,Wisconsin,,Fond du Lac County,101665
2010,Wisconsin,,Jefferson County,83693
2010,Wisconsin,,Kenosha County,166671
2010,Wisconsin,,La Crosse County,114874
2010,Wisconsin,,Manitowoc County,81349
2010,Wisconsin,,Marathon County,134104
2010,Wisconsin,,Milwaukee County,948944
2010,Wisconsin,,Outagamie County,176912
2010,Wisconsin,,Ozaukee County,86365
2010,Wisconsin,,Portage County,70053
2010,Wisconsin,,Racine County,195510
2010,Wisconsin,,Rock County,160310
2010,Wisconsin,,St. Croix County,84442
2010,Wisconsin,,Sheboygan County,115472
2010,Wisconsin,,Walworth County,102205
2010,Wisconsin,,Washington County,131971
2010,Wisconsin,,Waukesha County,389964
2010,Wisconsin,,Winnebago County,167059
2010,Wisconsin,,Wood County,74793
2010,Wyoming,,Laramie County,92127
2010,Wyoming,,Natrona County,75507
2010,Puerto Rico,,Arecibo Municipio,96374
2010,Puerto Rico,,BayamÛn Municipio,207960
2010,Puerto Rico,,Caguas Municipio,142749
2010,Puerto Rico,,Carolina Municipio,176633
2010,Puerto Rico,,Guaynabo Municipio,97864
2010,Puerto Rico,,Mayag¸ez Municipio,89028
2010,Puerto Rico,,Ponce Municipio,166164
2010,Puerto Rico,,San Juan Municipio,395074
2010,Puerto Rico,,Toa Alta Municipio,73954
2010,Puerto Rico,,Toa Baja Municipio,89513
2010,Puerto Rico,,Trujillo Alto Municipio,74754
2011,Alabama,,Baldwin County,186717
2011,Alabama,,Calhoun County,117797
2011,Alabama,,Cullman County,80536
2011,Alabama,,DeKalb County,71375
2011,Alabama,,Elmore County,80162
2011,Alabama,,Etowah County,104303
2011,Alabama,,Houston County,102369
2011,Alabama,,Jefferson County,658931
2011,Alabama,,Lauderdale County,92781
2011,Alabama,,Lee County,143468
2011,Alabama,,Limestone County,85369
2011,Alabama,,Madison County,340111
2011,Alabama,,Marshall County,94166
2011,Alabama,,Mobile County,412577
2011,Alabama,,Montgomery County,232032
2011,Alabama,,Morgan County,119953
2011,Alabama,,St. Clair County,84398
2011,Alabama,,Shelby County,197936
2011,Alabama,,Talladega County,81664
2011,Alabama,,Tuscaloosa County,197211
2011,Alabama,,Walker County,66661
2011,Alaska,,Anchorage Municipality,295570
2011,Alaska,,Fairbanks North Star Borough,99192
2011,Alaska,,Matanuska-Susitna Borough,91946
2011,Arizona,,Apache County,72401
2011,Arizona,,Cochise County,133289
2011,Arizona,,Coconino County,134511
2011,Arizona,,Maricopa County,3880244
2011,Arizona,,Mohave County,202351
2011,Arizona,,Navajo County,107398
2011,Arizona,,Pima County,989569
2011,Arizona,,Pinal County,382992
2011,Arizona,,Yavapai County,211888
2011,Arizona,,Yuma County,200870
2011,Arkansas,,Benton County,227556
2011,Arkansas,,Craighead County,98315
2011,Arkansas,,Faulkner County,116342
2011,Arkansas,,Garland County,97124
2011,Arkansas,,Jefferson County,76246
2011,Arkansas,,Lonoke County,69341
2011,Arkansas,,Pulaski County,386299
2011,Arkansas,,Saline County,109526
2011,Arkansas,,Sebastian County,127127
2011,Arkansas,,Washington County,207521
2011,Arkansas,,White County,78167
2011,California,,Alameda County,1529875
2011,California,,Butte County,220266
2011,California,,Contra Costa County,1066096
2011,California,,El Dorado County,180938
2011,California,,Fresno County,942904
2011,California,,Humboldt County,134761
2011,California,,Imperial County,177057
2011,California,,Kern County,851710
2011,California,,Kings County,153765
2011,California,,Lake County,64323
2011,California,,Los Angeles County,9889056
2011,California,,Madera County,152925
2011,California,,Marin County,255031
2011,California,,Mendocino County,87553
2011,California,,Merced County,259898
2011,California,,Monterey County,421898
2011,California,,Napa County,138088
2011,California,,Nevada County,98612
2011,California,,Orange County,3055745
2011,California,,Placer County,357138
2011,California,,Riverside County,2239620
2011,California,,Sacramento County,1436105
2011,California,,San Bernardino County,2065377
2011,California,,San Diego County,3140069
2011,California,,San Francisco County,812826
2011,California,,San Joaquin County,696214
2011,California,,San Luis Obispo County,271969
2011,California,,San Mateo County,727209
2011,California,,Santa Barbara County,426878
2011,California,,Santa Clara County,1809378
2011,California,,Santa Cruz County,264298
2011,California,,Shasta County,177774
2011,California,,Solano County,416471
2011,California,,Sonoma County,488116
2011,California,,Stanislaus County,518522
2011,California,,Sutter County,94919
2011,California,,Tulare County,449253
2011,California,,Ventura County,831771
2011,California,,Yolo County,202054
2011,California,,Yuba County,72578
2011,Colorado,,Adams County,451443
2011,Colorado,,Arapahoe County,584948
2011,Colorado,,Boulder County,299378
2011,Colorado,,Denver County,619968
2011,Colorado,,Douglas County,292167
2011,Colorado,,El Paso County,636963
2011,Colorado,,Jefferson County,539884
2011,Colorado,,Larimer County,305525
2011,Colorado,,Mesa County,147083
2011,Colorado,,Pueblo County,160545
2011,Colorado,,Weld County,258638
2011,Connecticut,,Fairfield County,925899
2011,Connecticut,,Hartford County,894705
2011,Connecticut,,Litchfield County,188789
2011,Connecticut,,Middlesex County,166043
2011,Connecticut,,New Haven County,861113
2011,Connecticut,,New London County,273502
2011,Connecticut,,Tolland County,152507
2011,Connecticut,,Windham County,118151
2011,Delaware,,Kent County,164834
2011,Delaware,,New Castle County,541971
2011,Delaware,,Sussex County,200330
2011,District of Columbia,,District of Columbia,617996
2011,Florida,,Alachua County,249365
2011,Florida,,Bay County,169856
2011,Florida,,Brevard County,543566
2011,Florida,,Broward County,1780172
2011,Florida,,Charlotte County,160511
2011,Florida,,Citrus County,140031
2011,Florida,,Clay County,192370
2011,Florida,,Collier County,328134
2011,Florida,,Columbia County,67485
2011,Florida,,Duval County,870709
2011,Florida,,Escambia County,299114
2011,Florida,,Flagler County,97376
2011,Florida,,Hernando County,173094
2011,Florida,,Highlands County,98630
2011,Florida,,Hillsborough County,1267775
2011,Florida,,Indian River County,138894
2011,Florida,,Lake County,301019
2011,Florida,,Lee County,631330
2011,Florida,,Leon County,277971
2011,Florida,,Manatee County,327142
2011,Florida,,Marion County,332529
2011,Florida,,Martin County,147495
2011,Florida,,Miami-Dade County,2554766
2011,Florida,,Monroe County,73873
2011,Florida,,Nassau County,74195
2011,Florida,,Okaloosa County,183482
2011,Florida,,Orange County,1169107
2011,Florida,,Osceola County,276163
2011,Florida,,Palm Beach County,1335187
2011,Florida,,Pasco County,466457
2011,Florida,,Pinellas County,917398
2011,Florida,,Polk County,609492
2011,Florida,,Putnam County,74041
2011,Florida,,St. Johns County,195823
2011,Florida,,St. Lucie County,280379
2011,Florida,,Santa Rosa County,154104
2011,Florida,,Sarasota County,382213
2011,Florida,,Seminole County,425071
2011,Florida,,Sumter County,97756
2011,Florida,,Volusia County,494804
2011,Georgia,,Barrow County,69912
2011,Georgia,,Bartow County,100421
2011,Georgia,,Bibb County,156433
2011,Georgia,,Bulloch County,72881
2011,Georgia,,Carroll County,111159
2011,Georgia,,Chatham County,271544
2011,Georgia,,Cherokee County,218286
2011,Georgia,,Clarke County,117344
2011,Georgia,,Clayton County,261532
2011,Georgia,,Cobb County,697553
2011,Georgia,,Columbia County,128112
2011,Georgia,,Coweta County,129629
2011,Georgia,,DeKalb County,699893
2011,Georgia,,Dougherty County,94788
2011,Georgia,,Douglas County,133355
2011,Georgia,,Fayette County,107784
2011,Georgia,,Floyd County,95989
2011,Georgia,,Forsyth County,181840
2011,Georgia,,Fulton County,949599
2011,Georgia,,Glynn County,80386
2011,Georgia,,Gwinnett County,824941
2011,Georgia,,Hall County,183052
2011,Georgia,,Henry County,207360
2011,Georgia,,Houston County,143925
2011,Georgia,,Liberty County,65451
2011,Georgia,,Lowndes County,111885
2011,Georgia,,Muscogee County,194107
2011,Georgia,,Newton County,100814
2011,Georgia,,Paulding County,143542
2011,Georgia,,Richmond County,201217
2011,Georgia,,Rockdale County,85765
2011,Georgia,,Troup County,67764
2011,Georgia,,Walker County,68848
2011,Georgia,,Walton County,84580
2011,Georgia,,Whitfield County,103184
2011,Hawaii,,Hawaii County,186738
2011,Hawaii,,Honolulu County,963607
2011,Hawaii,,Kauai County,67701
2011,Hawaii,,Maui County,156693
2011,Idaho,,Ada County,400842
2011,Idaho,,Bannock County,83691
2011,Idaho,,Bonneville County,105772
2011,Idaho,,Canyon County,191694
2011,Idaho,,Kootenai County,141132
2011,Idaho,,Twin Falls County,78005
2011,Illinois,,Adams County,67159
2011,Illinois,,Champaign County,201685
2011,Illinois,,Cook County,5217080
2011,Illinois,,DeKalb County,104743
2011,Illinois,,DuPage County,923222
2011,Illinois,,Kane County,520271
2011,Illinois,,Kankakee County,113698
2011,Illinois,,Kendall County,116631
2011,Illinois,,Lake County,706222
2011,Illinois,,LaSalle County,113518
2011,Illinois,,McHenry County,308944
2011,Illinois,,McLean County,170556
2011,Illinois,,Macon County,110730
2011,Illinois,,Madison County,268459
2011,Illinois,,Peoria County,186834
2011,Illinois,,Rock Island County,147556
2011,Illinois,,St. Clair County,270259
2011,Illinois,,Sangamon County,198844
2011,Illinois,,Tazewell County,135661
2011,Illinois,,Vermilion County,81509
2011,Illinois,,Will County,681545
2011,Illinois,,Williamson County,66622
2011,Illinois,,Winnebago County,293993
2011,Indiana,,Allen County,358327
2011,Indiana,,Bartholomew County,77870
2011,Indiana,,Clark County,111570
2011,Indiana,,Delaware County,117660
2011,Indiana,,Elkhart County,198941
2011,Indiana,,Floyd County,74989
2011,Indiana,,Grant County,69793
2011,Indiana,,Hamilton County,282810
2011,Indiana,,Hancock County,70529
2011,Indiana,,Hendricks County,147979
2011,Indiana,,Howard County,82800
2011,Indiana,,Johnson County,141656
2011,Indiana,,Kosciusko County,77336
2011,Indiana,,Lake County,495558
2011,Indiana,,LaPorte County,111374
2011,Indiana,,Madison County,131235
2011,Indiana,,Marion County,911296
2011,Indiana,,Monroe County,139799
2011,Indiana,,Morgan County,69464
2011,Indiana,,Porter County,165537
2011,Indiana,,St. Joseph County,266700
2011,Indiana,,Tippecanoe County,174724
2011,Indiana,,Vanderburgh County,180305
2011,Indiana,,Vigo County,108182
2011,Indiana,,Wayne County,68643
2011,Iowa,,Black Hawk County,131549
2011,Iowa,,Dallas County,69444
2011,Iowa,,Dubuque County,94648
2011,Iowa,,Johnson County,133038
2011,Iowa,,Linn County,213875
2011,Iowa,,Polk County,437399
2011,Iowa,,Pottawattamie County,93518
2011,Iowa,,Scott County,167095
2011,Iowa,,Story County,89663
2011,Iowa,,Woodbury County,102509
2011,Kansas,,Butler County,65817
2011,Kansas,,Douglas County,112211
2011,Kansas,,Johnson County,552991
2011,Kansas,,Leavenworth County,75527
2011,Kansas,,Riley County,72997
2011,Kansas,,Sedgwick County,501076
2011,Kansas,,Shawnee County,178941
2011,Kansas,,Wyandotte County,158224
2011,Kentucky,,Boone County,121737
2011,Kentucky,,Bullitt County,75109
2011,Kentucky,,Campbell County,90940
2011,Kentucky,,Christian County,73591
2011,Kentucky,,Daviess County,97234
2011,Kentucky,,Fayette County,301569
2011,Kentucky,,Hardin County,107456
2011,Kentucky,,Jefferson County,746906
2011,Kentucky,,Kenton County,160406
2011,Kentucky,,McCracken County,65864
2011,Kentucky,,Madison County,84188
2011,Kentucky,,Pike County,64904
2011,Kentucky,,Warren County,115517
2011,Louisiana,,Ascension Parish,109985
2011,Louisiana,,Bossier Parish,119732
2011,Louisiana,,Caddo Parish,257051
2011,Louisiana,,Calcasieu Parish,194092
2011,Louisiana,,East Baton Rouge Parish,441438
2011,Louisiana,,Iberia Parish,73400
2011,Louisiana,,Jefferson Parish,432640
2011,Louisiana,,Lafayette Parish,224390
2011,Louisiana,,Lafourche Parish,96666
2011,Louisiana,,Livingston Parish,130251
2011,Louisiana,,Orleans Parish,360740
2011,Louisiana,,Ouachita Parish,154919
2011,Louisiana,,Rapides Parish,132374
2011,Louisiana,,St. Landry Parish,83552
2011,Louisiana,,St. Tammany Parish,236785
2011,Louisiana,,Tangipahoa Parish,122571
2011,Louisiana,,Terrebonne Parish,111917
2011,Maine,,Androscoggin County,107398
2011,Maine,,Aroostook County,71482
2011,Maine,,Cumberland County,282401
2011,Maine,,Kennebec County,121935
2011,Maine,,Penobscot County,153786
2011,Maine,,York County,198199
2011,Maryland,,Allegany County,74692
2011,Maryland,,Anne Arundel County,544403
2011,Maryland,,Baltimore County,809941
2011,Maryland,,Calvert County,89256
2011,Maryland,,Carroll County,167288
2011,Maryland,,Cecil County,101694
2011,Maryland,,Charles County,149130
2011,Maryland,,Frederick County,236745
2011,Maryland,,Harford County,246489
2011,Maryland,,Howard County,293142
2011,Maryland,,Montgomery County,989794
2011,Maryland,,Prince George's County,871233
2011,Maryland,,St. Mary's County,107484
2011,Maryland,,Washington County,148203
2011,Maryland,,Wicomico County,99190
2011,Maryland,,Baltimore city,619493
2011,Massachusetts,,Barnstable County,215769
2011,Massachusetts,,Berkshire County,130458
2011,Massachusetts,,Bristol County,548922
2011,Massachusetts,,Essex County,748930
2011,Massachusetts,,Franklin County,71599
2011,Massachusetts,,Hampden County,463783
2011,Massachusetts,,Hampshire County,157822
2011,Massachusetts,,Middlesex County,1518171
2011,Massachusetts,,Norfolk County,675436
2011,Massachusetts,,Plymouth County,497579
2011,Massachusetts,,Suffolk County,730932
2011,Massachusetts,,Worcester County,801227
2011,Michigan,,Allegan County,111234
2011,Michigan,,Bay County,107110
2011,Michigan,,Berrien County,156941
2011,Michigan,,Calhoun County,135490
2011,Michigan,,Clinton County,75469
